n_sector,addetti_ul,4,12,23,24,28,33,40,42,43,44,50
3.0,415.349998698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,21904.959990729,0.0004989737303617987,0.0004989737303617987,0.0004989737303617987,0.0004989737303617987,0.0004989737303617987,0.0004989737303617987,0.0004989737303617987,0.0,0.0,0.0,0.0
5.0,11253.350006765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2856.229999378,0.00040262863993811246,0.00040262863993811246,0.00040262863993811246,0.00040262863993811246,0.00040262863993811246,0.00040262863993811246,0.0,0.0,0.0,0.0,0.0
7.0,2048.750001829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1911.1300150280001,0.000654063297719536,0.000654063297719536,0.000654063297719536,0.000654063297719536,0.000654063297719536,0.000654063297719536,0.0,0.0,0.0,0.0,0.0
9.0,427.99000196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1098.610008681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,720.13000789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,4293.08999194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,4579.110015466,0.00021838304749667245,0.00021838304749667245,0.00021838304749667245,0.00021838304749667245,0.00021838304749667245,0.00021838304749667245,0.0,0.0,0.0,0.0,0.0
14.0,2026.450000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,11718.989989589,0.0007270251282379334,0.0007270251282379334,0.0007270251282379334,0.0007270251282379334,0.0007270251282379334,0.0007270251282379334,0.0,0.0,0.0,0.0,0.0
16.0,1545.99003136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,2644.07001962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,4116.589964158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,5102.63002241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2528.2100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,2788.879996001,0.0006669343975599778,0.0006669343975599778,0.0006669343975599778,0.0006669343975599778,0.0006669343975599778,0.0006669343975599778,0.0,0.0,0.0,0.0,0.0
22.0,4217.570020648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1982.859999199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1311.44000412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,8676.380018909,0.0,0.002102259232565699,0.002102259232565699,0.002102259232565699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,46021.060015256,0.00013515551549525515,0.00013515551549525515,0.00013515551549525515,0.00013515551549525515,0.00013515551549525515,0.00013515551549525515,0.0,0.0,0.0,0.0,0.0
27.0,126572.4000184818,0.00041446634592012094,0.00045839377322013373,0.00045839377322013373,0.00041446634592012094,0.00041446634592012094,0.00041446634592012094,0.00041446634592012094,0.00041446634592012094,0.00041446634592012094,0.0,0.0
28.0,40480.060011373,0.0005716394613421705,0.0005716394613421705,0.0005716394613421705,0.0005716394613421705,0.0005716394613421705,0.0005716394613421705,0.0005716394613421705,0.0005716394613421705,0.0005716394613421705,0.0005716394613421705,0.0
29.0,48299.619993806,3.354063655589323e-05,0.00044451695691919183,0.00044451695691919183,0.00044451695691919183,3.354063655589323e-05,3.354063655589323e-05,3.354063655589323e-05,3.354063655589323e-05,0.0,0.0,0.0
30.0,948.62000147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,1168.03999227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,6438.459990366,0.0,0.0007765832213730617,0.0007765832213730617,0.0007765832213730617,0.0007765832213730617,0.0,0.0,0.0,0.0,0.0,0.0
33.0,11142.629990883,8.974541924287254e-05,8.974541924287254e-05,8.974541924287254e-05,8.974541924287254e-05,8.974541924287254e-05,8.974541924287254e-05,8.974541924287254e-05,0.0,0.0,0.0,0.0
34.0,4225.149997083,0.0,0.00011833899396357404,0.00011833899396357404,0.00011833899396357404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,30082.260001695002,0.00026061871347293227,0.0004713741553726688,0.0004713741553726688,0.0004713741553726688,0.00026061871347293227,0.00026061871347293227,0.00026061871347293227,0.0,0.0,0.0,0.0
36.0,895.2400109499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,6013.5200056700005,0.0,0.00022615705921285526,0.00022615705921285526,0.00022615705921285526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,30298.940127575,3.49847187900575e-05,6.798917359241879e-05,6.798917359241879e-05,6.798917359241879e-05,3.49847187900575e-05,3.49847187900575e-05,3.49847187900575e-05,0.0,0.0,0.0,0.0
40.0,5476.709999183,0.0,0.0014388200399830403,0.0014388200399830403,0.0014388200399830403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
