n_sector,addetti_ul,4,12,23,24,25,28,33,42,43,44
3.0,914.85999705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,47934.760030393,0.0,0.00014394564811892371,0.00014394564811892371,0.00014394564811892371,0.0,0.0,0.0,0.0,0.0,0.0
5.0,67909.1199645398,0.000269183299821074,0.000269183299821074,0.000269183299821074,0.000269183299821074,0.000269183299821074,0.000269183299821074,0.000269183299821074,0.0,0.0,0.0
6.0,13389.100004984999,0.00012472832373932748,0.00012472832373932748,0.00012472832373932748,0.00012472832373932748,0.00012472832373932748,0.00012472832373932748,0.00012472832373932748,0.0,0.0,0.0
7.0,11835.180002979001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11458.050053875,0.000284516124879163,0.000284516124879163,0.000284516124879163,0.000284516124879163,0.000284516124879163,0.000284516124879163,0.000284516124879163,0.0,0.0,0.0
9.0,735.669999899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,11011.60000377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,4698.880034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,26087.00001798,0.0005922490125101147,0.0005922490125101147,0.0005922490125101147,0.0005922490125101147,0.0005922490125101147,0.0005922490125101147,0.0005922490125101147,0.0,0.0,0.0
13.0,21844.679987048,0.0008752703638293855,0.0008752703638293855,0.0008752703638293855,0.0008752703638293855,0.0008752703638293855,0.0008752703638293855,0.0008752703638293855,0.0,0.0,0.0
14.0,13900.49001727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,86738.490060118,6.62912162295505e-05,6.62912162295505e-05,6.62912162295505e-05,6.62912162295505e-05,6.62912162295505e-05,6.62912162295505e-05,6.62912162295505e-05,0.0,0.0,0.0
16.0,9547.89001336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,31981.260033597,0.0,7.566931688925759e-05,7.566931688925759e-05,7.566931688925759e-05,7.566931688925759e-05,7.566931688925759e-05,0.0,0.0,0.0,0.0
18.0,77390.920127877,0.00042033356040022525,0.00042033356040022525,0.00042033356040022525,0.00042033356040022525,0.00042033356040022525,0.00042033356040022525,0.00042033356040022525,0.0,0.0,0.0
19.0,6836.499996048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6400.979968528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,60834.910079999005,0.00011440799354922156,0.00011440799354922156,0.00011440799354922156,0.00011440799354922156,0.00011440799354922156,0.00011440799354922156,0.00011440799354922156,0.0,0.0,0.0
22.0,16243.599996226,0.0002462508311537683,0.0002462508311537683,0.0002462508311537683,0.0002462508311537683,0.0002462508311537683,0.0002462508311537683,0.0002462508311537683,0.0,0.0,0.0
23.0,5506.37999061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2893.8699777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,13289.469973013,0.0,0.0006072476717572479,0.0006072476717572479,0.0006072476717572479,0.0,0.0,0.0,0.0,0.0,0.0
26.0,127178.010024729,0.0002986365321537506,0.0002986365321537506,0.0002986365321537506,0.0002986365321537506,0.0002986365321537506,0.0002986365321537506,0.0002986365321537506,0.0,0.0,0.0
27.0,323146.8098877408,3.0945686895296715e-06,0.0002851954535216232,0.0002851954535216232,3.0945686895296715e-06,3.0945686895296715e-06,3.0945686895296715e-06,3.0945686895296715e-06,3.0945686895296715e-06,3.0945686895296715e-06,0.0
28.0,97480.30996236081,2.0516963895295796e-05,0.00015674960621175628,0.00015674960621175628,0.00015674960621175628,0.00015674960621175628,2.0516963895295796e-05,2.0516963895295796e-05,2.0516963895295796e-05,2.0516963895295796e-05,2.0516963895295796e-05
29.0,155325.749997718,3.0645272339389534e-05,0.00013610106508618554,0.00013610106508618554,0.00013610106508618554,3.0645272339389534e-05,3.0645272339389534e-05,3.0645272339389534e-05,3.0645272339389534e-05,0.0,0.0
30.0,3336.830011949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4556.110018015001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,35096.569926346805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,47152.259892906,0.0,4.241578249997934e-05,4.241578249997934e-05,4.241578249997934e-05,0.0,0.0,0.0,0.0,0.0,0.0
34.0,37194.659993705,0.0,8.065673944882771e-05,8.065673944882771e-05,8.065673944882771e-05,0.0,0.0,0.0,0.0,0.0,0.0
35.0,84667.46996990399,0.0,5.9054557810423605e-05,5.9054557810423605e-05,5.9054557810423605e-05,0.0,0.0,0.0,0.0,0.0,0.0
36.0,2301.3300176000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,26595.819997382,0.0,0.00011279968056240828,0.00011279968056240828,0.00011279968056240828,0.0,0.0,0.0,0.0,0.0,0.0
38.0,118246.739944808,0.0,3.628006904885809e-05,3.628006904885809e-05,3.628006904885809e-05,0.0,0.0,0.0,0.0,0.0,0.0
40.0,8480.049992342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
