n_sector,addetti_ul,4,23,24,25,33,40,42,43,50,72,74,76,78,91
3.0,748.9800012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,4405.42001231,0.003999618617694725,0.003999618617694725,0.003999618617694725,0.003999618617694725,0.003999618617694725,0.003999618617694725,0.003999618617694725,0.003999618617694725,0.003999618617694725,0.003999618617694725,0.0,0.0,0.0,0.0
5.0,707.659995194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,693.139998646,0.05590501208369938,0.05590501208369938,0.05590501208369938,0.05590501208369938,0.05590501208369938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,153.3200004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,398.85999752000004,0.02106002018810823,0.02106002018810823,0.02106002018810823,0.02106002018810823,0.02106002018810823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,108.2299998,0.09581446936304992,0.09581446936304992,0.09581446936304992,0.09581446936304992,0.09581446936304992,0.09581446936304992,0.09581446936304992,0.09581446936304992,0.09581446936304992,0.09581446936304992,0.0,0.0,0.0,0.0
10.0,130.43999709,0.015332720366591663,0.015332720366591663,0.015332720366591663,0.015332720366591663,0.015332720366591663,0.015332720366591663,0.015332720366591663,0.015332720366591663,0.015332720366591663,0.015332720366591663,0.0,0.0,0.0,0.0
11.0,80.690001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,899.06000971,0.007352123360633196,0.007352123360633196,0.007352123360633196,0.007352123360633196,0.007352123360633196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1619.4800060789998,0.012751006509797363,0.012751006509797363,0.012751006509797363,0.012751006509797363,0.012751006509797363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,456.44000600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2825.629992356,0.006122528231509648,0.006122528231509648,0.006122528231509648,0.006122528231509648,0.006122528231509648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,149.23000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,306.62000289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1140.860003789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,9452.2900909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,185.520001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1330.58999485,0.01338503992133787,0.01338503992133787,0.01338503992133787,0.01338503992133787,0.01338503992133787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1220.4800146100001,0.004719454748171839,0.004719454748171839,0.004719454748171839,0.004719454748171839,0.004719454748171839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,808.669999088,0.006059332120056525,0.006059332120056525,0.006059332120056525,0.006059332120056525,0.006059332120056525,0.006059332120056525,0.004822733753444956,0.004822733753444956,0.004822733753444956,0.004822733753444956,0.0,0.0,0.0,0.0
24.0,2812.94010118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,2111.820006704,0.11250485706441242,0.11250485706441242,0.11250485706441242,0.11250485706441242,0.11250485706441242,0.11250485706441242,0.05047778582530562,0.05047778582530562,0.05047778582530562,0.05047778582530562,0.0,0.0,0.0,0.0
26.0,12645.860004884,0.0026048050656323992,0.0026048050656323992,0.0026048050656323992,0.0026048050656323992,0.0026048050656323992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,24718.3899755066,0.010209402780725726,0.010876112883864725,0.010209402780725726,0.010209402780725726,0.010209402780725726,0.010209402780725726,0.010209402780725726,0.010209402780725726,0.007171178993722753,0.007171178993722753,0.0005951034842712699,0.0005951034842712699,0.0005951034842712699,0.0005951034842712699
28.0,7746.790032615,0.013081547307122736,0.013295829608955001,0.013295829608955001,0.013295829608955001,0.013081547307122736,0.013081547307122736,0.013081547307122736,0.013081547307122736,0.013081547307122736,0.013081547307122736,0.0,0.0,0.0,0.0
29.0,13045.840096738,0.010884695768692264,0.011267959702860077,0.011267959702860077,0.010884695768692264,0.010884695768692264,0.010884695768692264,0.010884695768692264,0.010505264489196689,0.010505264489196689,0.010505264489196689,0.0003656337931960938,0.0,0.0,0.0
30.0,176.579999649,0.016989466564522045,0.016989466564522045,0.016989466564522045,0.016989466564522045,0.016989466564522045,0.016989466564522045,0.016989466564522045,0.016989466564522045,0.016989466564522045,0.016989466564522045,0.0,0.0,0.0,0.0
31.0,352.140000288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,2207.580008855,0.0018119388579146765,0.0018119388579146765,0.0018119388579146765,0.0018119388579146765,0.0018119388579146765,0.0018119388579146765,0.0018119388579146765,0.0018119388579146765,0.0018119388579146765,0.0018119388579146765,0.0,0.0,0.0,0.0
