n_sector,addetti_ul,4,12,23,24,25,28,33
3.0,914.85999705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,47934.760030393,0.0,0.002631076152671541,0.002631076152671541,0.002631076152671541,0.0,0.0,0.0
5.0,67909.1199645398,0.004135821657925431,0.004135821657925431,0.004135821657925431,0.004135821657925431,0.004135821657925431,0.004135821657925431,0.004135821657925431
6.0,13389.100004984999,0.004629138625966177,0.004629138625966177,0.004629138625966177,0.004629138625966177,0.004629138625966177,0.004629138625966177,0.004629138625966177
7.0,11835.180002979001,0.0013561263112145398,0.0013561263112145398,0.0013561263112145398,0.0013561263112145398,0.0013561263112145398,0.0013561263112145398,0.0013561263112145398
8.0,11458.050053875,0.0010219889112842366,0.0010219889112842366,0.0010219889112842366,0.0010219889112842366,0.0010219889112842366,0.0010219889112842366,0.0010219889112842366
9.0,735.669999899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,11011.60000377,0.0,0.0005975516634955165,0.0005975516634955165,0.0005975516634955165,0.0,0.0,0.0
11.0,4698.880034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,26087.00001798,0.007653620532923982,0.007653620532923982,0.007653620532923982,0.007653620532923982,0.007653620532923982,0.007653620532923982,0.007653620532923982
13.0,21844.679987048,0.0023822733970401584,0.0023822733970401584,0.0023822733970401584,0.0023822733970401584,0.0023822733970401584,0.0023822733970401584,0.0023822733970401584
14.0,13900.49001727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,86738.490060118,0.0018596127150496142,0.0018596127150496142,0.0018596127150496142,0.0018596127150496142,0.0018596127150496142,0.0018596127150496142,0.0018596127150496142
16.0,9547.89001336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,31981.260033597,0.0,0.003561773387925776,0.003561773387925776,0.003561773387925776,0.003561773387925776,0.003561773387925776,0.0
18.0,77390.920127877,0.003109408690352539,0.003109408690352539,0.003109408690352539,0.003109408690352539,0.003109408690352539,0.003109408690352539,0.003109408690352539
19.0,6836.499996048,0.008662327365498943,0.008662327365498943,0.008662327365498943,0.008662327365498943,0.008662327365498943,0.008662327365498943,0.008662327365498943
20.0,6400.979968528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,60834.910079999005,0.0039562810528280794,0.0039562810528280794,0.0039562810528280794,0.0039562810528280794,0.0039562810528280794,0.0039562810528280794,0.0039562810528280794
22.0,16243.599996226,0.0025874806083482204,0.0025874806083482204,0.0025874806083482204,0.0025874806083482204,0.0025874806083482204,0.0025874806083482204,0.0025874806083482204
23.0,5506.37999061,0.0,0.00018160751740804205,0.00018160751740804205,0.00018160751740804205,0.0,0.0,0.0
24.0,2893.8699777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,13289.469973013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,127178.010024729,0.0012537544735838839,0.0012537544735838839,0.0012537544735838839,0.0012537544735838839,0.0012537544735838839,0.0012537544735838839,0.0012537544735838839
27.0,323146.8098877408,0.0,0.0020804166290007502,0.0020804166290007502,0.0,0.0,0.0,0.0
28.0,97480.30996236081,0.0,0.0015897569299875753,0.0015897569299875753,0.0015897569299875753,0.0015897569299875753,0.0,0.0
29.0,155325.749997718,0.0,0.0006049222315126786,0.0006049222315126786,0.0006049222315126786,0.0,0.0,0.0
30.0,3336.830011949,0.0,0.002301585568488162,0.002301585568488162,0.002301585568488162,0.002301585568488162,0.002301585568488162,0.0
31.0,4556.110018015001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,35096.569926346805,0.0,0.00010741790402628155,0.00010741790402628155,0.00010741790402628155,0.00010741790402628155,0.00010741790402628155,0.0
33.0,47152.259892906,0.0,0.00026912813996236894,0.00026912813996236894,0.00026912813996236894,0.0,0.0,0.0
34.0,37194.659993705,0.0,0.0010754231926510362,0.0010754231926510362,0.0010754231926510362,0.0,0.0,0.0
35.0,84667.46996990399,0.0,0.00043653129251574246,0.00043653129251574246,0.00043653129251574246,0.0,0.0,0.0
36.0,2301.3300176000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,26595.819997382,0.0,0.0005263985092912386,0.0005263985092912386,0.0005263985092912386,0.0,0.0,0.0
38.0,118246.739944808,0.0,0.0006068666251052181,0.0006068666251052181,0.0006068666251052181,0.0,0.0,0.0
40.0,8480.049992342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,68798.289994033,0.0,0.0002982632276438809,0.0002982632276438809,0.0002982632276438809,0.0002982632276438809,0.0002982632276438809,0.0002982632276438809
42.0,16866.659980601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,46278.439999928,0.0,0.0006158375260714134,0.0,0.0,0.0,0.0,0.0
