n_sector,addetti_ul,4,12,23,24,25,33,40,43,44,52,74,76,84,91
3.0,6075.310090499001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,70988.089829811,0.0005157203284067781,0.0009991817087915695,0.0009991817087915695,0.0009991817087915695,0.0005157203284067781,0.0005157203284067781,0.0005157203284067781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,89471.9299538738,0.000292270436252815,0.000292270436252815,0.000292270436252815,0.000292270436252815,0.000292270436252815,0.000292270436252815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,19540.320024065,0.003159620672740453,0.003159620672740453,0.003159620672740453,0.003159620672740453,0.003159620672740453,0.003159620672740453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,17222.099992509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,22315.659994225804,4.48115807580305e-05,4.48115807580305e-05,4.48115807580305e-05,4.48115807580305e-05,4.48115807580305e-05,4.48115807580305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2018.8200018999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,45554.6599376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,22034.139935431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,59363.549933522,0.000716264442534448,0.000716264442534448,0.000716264442534448,0.000716264442534448,0.000716264442534448,0.000716264442534448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,20691.619965339,0.0004591230660486547,0.0004591230660486547,0.0004591230660486547,0.0004591230660486547,0.0004591230660486547,0.0004591230660486547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,41867.339961847996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,160066.959933155,5.3352673178564514e-05,5.3352673178564514e-05,5.3352673178564514e-05,5.3352673178564514e-05,5.3352673178564514e-05,5.3352673178564514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,29114.810272373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,45673.170045465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,132261.8898559558,4.536454156624028e-05,4.536454156624028e-05,4.536454156624028e-05,4.536454156624028e-05,4.536454156624028e-05,4.536454156624028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,23875.579997848003,0.0002182145941782188,0.0002182145941782188,0.0002182145941782188,0.0002182145941782188,0.0002182145941782188,0.0002182145941782188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,13556.859944898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,51731.2499925228,3.866135073652925e-05,3.866135073652925e-05,3.866135073652925e-05,3.866135073652925e-05,3.866135073652925e-05,3.866135073652925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,32402.819995477003,0.000796844224780563,0.000796844224780563,0.000796844224780563,0.000796844224780563,0.000796844224780563,0.000796844224780563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,16088.140017063999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,3662.65996854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,25622.5700265198,0.0003227623338111831,0.00046716627128390493,0.00046716627128390493,0.00046716627128390493,0.0003227623338111831,0.0003227623338111831,0.0003227623338111831,0.0003227623338111831,0.0003227623338111831,0.0003227623338111831,0.0003227623338111831,0.0003227623338111831,0.0,0.0
26.0,253822.2499100888,0.00020537994678743082,0.00020537994678743082,0.00020537994678743082,0.00020537994678743082,0.00020537994678743082,0.00020537994678743082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,667331.49980114,1.326177469913713e-05,0.00018086962901641497,0.00018086962901641497,1.326177469913713e-05,1.326177469913713e-05,1.326177469913713e-05,1.326177469913713e-05,1.326177469913713e-05,1.4985056157217026e-06,1.4985056157217026e-06,1.4985056157217026e-06,1.4985056157217026e-06,1.4985056157217026e-06,1.4985056157217026e-06
28.0,224607.569843166,7.52868659404825e-05,0.00021005525340461056,0.00021005525340461056,0.00021005525340461056,0.00021005525340461056,7.52868659404825e-05,7.52868659404825e-05,7.52868659404825e-05,7.52868659404825e-05,7.083465624559886e-05,7.083465624559886e-05,7.083465624559886e-05,7.083465624559886e-05,0.0
29.0,256946.00005851118,3.222466860007355e-05,0.00015170502475665533,0.00015170502475665533,0.00015170502475665533,3.222466860007355e-05,3.222466860007355e-05,3.222466860007355e-05,3.222466860007355e-05,3.222466860007355e-05,3.222466860007355e-05,3.222466860007355e-05,0.0,0.0,0.0
30.0,26044.1699037198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,16781.699950260998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
