n_sector,addetti_ul,4,12,23,24,25,28,33,40,52,74,91
3.0,355.62999507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,12334.720001561,0.0,0.000465353084567269,0.000465353084567269,0.000465353084567269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,36640.579993061,0.00027646942548175877,0.00027646942548175877,0.00027646942548175877,0.00027646942548175877,0.00027646942548175877,0.00027646942548175877,0.00027646942548175877,0.0,0.0,0.0,0.0
6.0,4388.2499721,0.0011394063765258217,0.0011394063765258217,0.0011394063765258217,0.0011394063765258217,0.0011394063765258217,0.0011394063765258217,0.0011394063765258217,0.0,0.0,0.0,0.0
7.0,3525.55997952,0.003395205320440953,0.003395205320440953,0.003395205320440953,0.003395205320440953,0.003395205320440953,0.003395205320440953,0.003395205320440953,0.0,0.0,0.0,0.0
8.0,2329.69999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,560.1800008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2025.47000826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1693.010022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,10352.740009379999,0.0052517496769684735,0.0052517496769684735,0.0052517496769684735,0.0052517496769684735,0.0052517496769684735,0.0052517496769684735,0.0052517496769684735,0.0,0.0,0.0,0.0
13.0,3264.88000092,0.010796721469109743,0.010796721469109743,0.010796721469109743,0.010796721469109743,0.010796721469109743,0.010796721469109743,0.010796721469109743,0.0,0.0,0.0,0.0
14.0,2413.20999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,20013.649936769,0.0009968196837173583,0.0009968196837173583,0.0009968196837173583,0.0009968196837173583,0.0009968196837173583,0.0009968196837173583,0.0009968196837173583,0.0,0.0,0.0,0.0
16.0,3049.76997259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,9720.560006988999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,13411.569999699,0.006353469437352405,0.006353469437352405,0.006353469437352405,0.006353469437352405,0.006353469437352405,0.006353469437352405,0.006353469437352405,0.0,0.0,0.0,0.0
19.0,1591.8099986299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,3517.730010238,0.004028165879348226,0.004028165879348226,0.004028165879348226,0.004028165879348226,0.004028165879348226,0.004028165879348226,0.004028165879348226,0.0,0.0,0.0,0.0
21.0,18385.189953662,0.003273830776385926,0.003273830776385926,0.003273830776385926,0.003273830776385926,0.003273830776385926,0.003273830776385926,0.003273830776385926,0.0,0.0,0.0,0.0
22.0,4182.759996217001,0.0008463311553141156,0.0008463311553141156,0.0008463311553141156,0.0008463311553141156,0.0008463311553141156,0.0008463311553141156,0.0008463311553141156,0.0,0.0,0.0,0.0
23.0,1616.060001368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,993.07001177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,4677.069998049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,33868.429973453996,0.00013286709787040883,0.00013286709787040883,0.00013286709787040883,0.00013286709787040883,0.00013286709787040883,0.00013286709787040883,0.00013286709787040883,0.0,0.0,0.0,0.0
27.0,91317.3699857498,1.0950819106551704e-05,0.0005300196425669386,0.0005300196425669386,1.0950819106551704e-05,1.0950819106551704e-05,1.0950819106551704e-05,1.0950819106551704e-05,1.0950819106551704e-05,1.0950819106551704e-05,1.0950819106551704e-05,1.0950819106551704e-05
28.0,20798.340020312,0.0,0.00433399976209485,0.00433399976209485,0.00433399976209485,0.00433399976209485,0.0,0.0,0.0,0.0,0.0,0.0
29.0,40411.37997412,1.3610027926594665e-05,0.00041720921484981154,0.00041720921484981154,0.00041720921484981154,1.3610027926594665e-05,1.3610027926594665e-05,1.3610027926594665e-05,1.3610027926594665e-05,1.3610027926594665e-05,1.3610027926594665e-05,0.0
30.0,1038.88999618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,1290.02999844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,8667.069991565,0.0,0.00023306608034386617,0.00023306608034386617,0.00023306608034386617,0.00023306608034386617,0.00023306608034386617,0.0,0.0,0.0,0.0,0.0
33.0,12404.40999835,0.0,0.0003224659617452236,0.0003224659617452236,0.0003224659617452236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,9320.659996971,0.0,0.0009183898997261785,0.0009183898997261785,0.0009183898997261785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,25576.919972395,0.0,5.7864669459706414e-05,5.7864669459706414e-05,5.7864669459706414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,456.70000058899996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,7783.849999573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,27765.819933316998,0.0,0.0024735448175110045,0.0024735448175110045,0.0024735448175110045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1843.030001949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,22897.879975255,0.0,0.000691767094469784,0.000691767094469784,0.000691767094469784,0.000691767094469784,0.000691767094469784,0.000691767094469784,0.0,0.0,0.0,0.0
42.0,5394.380001157,0.0005301814109103512,0.0008156637128004103,0.0008156637128004103,0.0008156637128004103,0.0008156637128004103,0.0008156637128004103,0.0005301814109103512,0.0005301814109103512,0.0005301814109103512,0.0,0.0
43.0,14531.690001879,0.0,0.0011526532356411516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
