n_sector,addetti_ul,4,12,23,24,25,28,33,40,42,43,52,91
3.0,914.85999705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,47934.760030393,0.0,0.0005505399439418794,0.0005505399439418794,0.0005505399439418794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,67909.1199645398,6.390894186622097e-05,6.390894186622097e-05,6.390894186622097e-05,6.390894186622097e-05,6.390894186622097e-05,6.390894186622097e-05,6.390894186622097e-05,0.0,0.0,0.0,0.0,0.0
6.0,13389.100004984999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,11835.180002979001,0.00941346054491417,0.00941346054491417,0.00941346054491417,0.00941346054491417,0.00941346054491417,0.00941346054491417,0.00941346054491417,0.0,0.0,0.0,0.0,0.0
8.0,11458.050053875,0.0003490995397290344,0.0003490995397290344,0.0003490995397290344,0.0003490995397290344,0.0003490995397290344,0.0003490995397290344,0.0003490995397290344,0.0,0.0,0.0,0.0,0.0
9.0,735.669999899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,11011.60000377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,4698.880034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,26087.00001798,0.0013527811160990912,0.0013527811160990912,0.0013527811160990912,0.0013527811160990912,0.0013527811160990912,0.0013527811160990912,0.0013527811160990912,0.0,0.0,0.0,0.0,0.0
13.0,21844.679987048,0.00022705757204687137,0.00022705757204687137,0.00022705757204687137,0.00022705757204687137,0.00022705757204687137,0.00022705757204687137,0.00022705757204687137,0.0,0.0,0.0,0.0,0.0
14.0,13900.49001727,0.0,0.0005668864975414443,0.0005668864975414443,0.0005668864975414443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,86738.490060118,0.0010388698170505993,0.0010388698170505993,0.0010388698170505993,0.0010388698170505993,0.0010388698170505993,0.0010388698170505993,0.0010388698170505993,0.0,0.0,0.0,0.0,0.0
16.0,9547.89001336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,31981.260033597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,77390.920127877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,6836.499996048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6400.979968528,0.0016231890040407882,0.0016231890040407882,0.0016231890040407882,0.0016231890040407882,0.0016231890040407882,0.0016231890040407882,0.0016231890040407882,0.0,0.0,0.0,0.0,0.0
21.0,60834.910079999005,4.931379032294033e-05,4.931379032294033e-05,4.931379032294033e-05,4.931379032294033e-05,4.931379032294033e-05,4.931379032294033e-05,4.931379032294033e-05,0.0,0.0,0.0,0.0,0.0
22.0,16243.599996226,0.0005540643700959787,0.0005540643700959787,0.0005540643700959787,0.0005540643700959787,0.0005540643700959787,0.0005540643700959787,0.0005540643700959787,0.0,0.0,0.0,0.0,0.0
23.0,5506.37999061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2893.8699777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,13289.469973013,7.524754576598657e-05,0.0010271289997057166,0.0010271289997057166,0.0010271289997057166,7.524754576598657e-05,7.524754576598657e-05,7.524754576598657e-05,7.524754576598657e-05,0.0,0.0,0.0,0.0
26.0,127178.010024729,0.0002226800065081483,0.0002226800065081483,0.0002226800065081483,0.0002226800065081483,0.0002226800065081483,0.0002226800065081483,0.0002226800065081483,0.0,0.0,0.0,0.0,0.0
27.0,323146.8098877408,1.2316383446219484e-05,0.0006693242612394589,0.0006693242612394589,1.2316383446219484e-05,1.2316383446219484e-05,1.2316383446219484e-05,1.2316383446219484e-05,1.2316383446219484e-05,1.2316383446219484e-05,1.2316383446219484e-05,3.0945686895296893e-06,3.0945686895296893e-06
28.0,97480.30996236081,0.0,0.0012527658154467614,0.0012527658154467614,0.0012527658154467614,0.0012527658154467614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,155325.749997718,3.141784346814158e-05,0.00030683901414092773,0.00030683901414092773,0.00030683901414092773,3.141784346814158e-05,3.141784346814158e-05,3.141784346814158e-05,3.141784346814158e-05,3.141784346814158e-05,0.0,0.0,0.0
30.0,3336.830011949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4556.110018015001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,35096.569926346805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,47152.259892906,0.0,0.00010603945624994835,0.00010603945624994835,0.00010603945624994835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,37194.659993705,5.377115963255181e-05,0.00033606974770344884,0.00033606974770344884,0.00033606974770344884,5.377115963255181e-05,5.377115963255181e-05,5.377115963255181e-05,5.377115963255181e-05,0.0,0.0,0.0,0.0
