n_sector,addetti_ul,4,24,40,42,43,44,50,52
3.0,1485.299990118,0.041917458704792514,0.041917458704792514,0.041917458704792514,0.0,0.0,0.0,0.0,0.0
4.0,28212.000027223,0.00015489862454924128,0.00015489862454924128,0.00015489862454924128,0.0,0.0,0.0,0.0,0.0
5.0,2784.710011559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3407.029996054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,930.62000034,0.006372095804768313,0.006372095804768313,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2506.2199963079997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2815.25000038,0.18058076189730196,0.18058076189730196,0.18058076189730196,0.0,0.0,0.0,0.0,0.0
10.0,2746.81000973,0.006938958221531136,0.006938958221531136,0.006938958221531136,0.0,0.0,0.0,0.0,0.0
11.0,1526.21998248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2590.4600057959997,0.015537780942358897,0.015537780942358897,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7087.569993852,0.002488864337890354,0.002488864337890354,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1003.47000159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,10421.910002385,0.01549332145096709,0.01549332145096709,0.0,0.0,0.0,0.0,0.0,0.0
16.0,4748.61979505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,971.47999522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,2583.820005959,0.00776369830473335,0.00776369830473335,0.0,0.0,0.0,0.0,0.0,0.0
19.0,574.9399953899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1560.109989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,3993.369986496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,8941.969964651,0.014932951297965088,0.014932951297965088,0.0,0.0,0.0,0.0,0.0,0.0
23.0,4687.759996766,0.006448708961392035,0.006448708961392035,0.006448708961392035,0.0,0.0,0.0,0.0,0.0
24.0,2622.489995444,0.0022879019597495816,0.0022879019597495816,0.0022879019597495816,0.0,0.0,0.0,0.0,0.0
25.0,13568.949996947,0.015401339164564707,0.015401339164564707,0.015401339164564707,0.0,0.0,0.0,0.0,0.0
26.0,66840.9799789122,0.009143791755653828,0.009143791755653828,0.0,0.0,0.0,0.0,0.0,0.0
27.0,218720.2498811636,0.0007183148328303481,0.0007183148328303481,0.0007183148328303481,0.0007183148328303481,0.0007183148328303481,0.0,0.0,0.0
28.0,53748.750079216006,0.002722295833751494,0.002722295833751494,0.002722295833751494,0.002722295833751494,0.002722295833751494,0.002722295833751494,0.0,0.0
29.0,82994.0000571548,0.0009703111143521466,0.0009703111143521466,0.0009703111143521466,0.0009703111143521466,0.0,0.0,0.0,0.0
30.0,1943.640003365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,5230.979982639999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,9949.569994255,0.00010050685613322103,0.00010050685613322103,0.00010050685613322103,0.00010050685613322103,0.00010050685613322103,0.00010050685613322103,0.00010050685613322103,0.00010050685613322103
33.0,22285.210022066,0.00016468321350196388,0.00016468321350196388,0.00016468321350196388,0.0,0.0,0.0,0.0,0.0
34.0,6943.8999961738,0.00014401129056452656,0.00014401129056452656,0.00014401129056452656,0.0,0.0,0.0,0.0,0.0
35.0,48313.609991081,0.004380753146764896,0.004380753146764896,0.004380753146764896,0.0,0.0,0.0,0.0,0.0
36.0,874.3399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,9707.399996369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,59770.5699853,0.0009785752422033964,0.0009785752422033964,0.0009785752422033964,0.0,0.0,0.0,0.0,0.0
40.0,7408.129995297,0.0016198419854427657,0.0016198419854427657,0.0016198419854427657,0.0,0.0,0.0,0.0,0.0
41.0,67022.5901181048,0.0005945756487443677,0.0005945756487443677,0.0005945756487443677,0.0005945756487443677,0.0005945756487443677,0.0005945756487443677,0.0005945756487443677,0.0
42.0,10973.590001381,0.00028978665865954573,0.00028978665865954573,0.00028978665865954573,0.00028978665865954573,0.00028978665865954573,0.00028978665865954573,0.00028978665865954573,0.00028978665865954573
43.0,24491.719993795,0.0,8.166025091364354e-05,0.0,0.0,0.0,0.0,0.0,0.0
