n_sector,addetti_ul,4,23,24,25,28,33,40,43,44,50,52,74,76,84,91
3.0,1664.049996684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,22621.679968997,0.0015869731624353687,0.0016753839260365247,0.0016753839260365247,0.0015869731624353687,0.0015869731624353687,0.0015869731624353687,0.0015869731624353687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,108294.55994311199,0.00048571230196263975,0.00048571230196263975,0.00048571230196263975,0.00048571230196263975,0.00048571230196263975,0.00048571230196263975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,6671.5099912470005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,10080.339993598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,5203.2799978699995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,948.33000881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,6498.089992698,0.00025699859526054635,0.00025699859526054635,0.00025699859526054635,0.00025699859526054635,0.00025699859526054635,0.00025699859526054635,0.00025699859526054635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,7086.24000924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,7419.359975179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,11017.169976706,0.0016537821453715613,0.0016537821453715613,0.0016537821453715613,0.0016537821453715613,0.0016537821453715613,0.0016537821453715613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,5800.74998849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,26672.94994753,0.0007775667798574559,0.0007775667798574559,0.0007775667798574559,0.0007775667798574559,0.0007775667798574559,0.0007775667798574559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,6877.45997609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,5720.689964076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,19184.970017086,0.0002038053797591438,0.0002038053797591438,0.0002038053797591438,0.0002038053797591438,0.0002038053797591438,0.0002038053797591438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,5058.1299826800005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,8832.01998162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,22763.670023631,0.0007516362555878768,0.0007516362555878768,0.0007516362555878768,0.0007516362555878768,0.0007516362555878768,0.0007516362555878768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,11133.989981725,0.00026944518586096366,0.00026944518586096366,0.00026944518586096366,0.00026944518586096366,0.00026944518586096366,0.00026944518586096366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,4948.300027081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2660.8599911300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,11192.669957451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,89340.489933641,0.0011983368445765232,0.0011983368445765232,0.0011983368445765232,0.0011983368445765232,0.0011983368445765232,0.0011983368445765232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,236893.8400284408,0.00016323767682332896,0.0004754872473107649,0.00016323767682332896,0.00016323767682332896,0.00016323767682332896,0.00016323767682332896,0.00016323767682332896,0.00016323767682332896,2.110650069837072e-05,2.110650069837072e-05,2.110650069837072e-05,2.110650069837072e-05,2.110650069837072e-05,2.110650069837072e-05,2.110650069837072e-05
28.0,62626.7500062866,0.0001243877416474274,0.00022019344766598508,0.00022019344766598508,0.00022019344766598508,0.0001243877416474274,0.0001243877416474274,0.0001243877416474274,0.0001243877416474274,0.0001243877416474274,1.59676176697596e-05,1.59676176697596e-05,1.59676176697596e-05,1.59676176697596e-05,1.59676176697596e-05,0.0
29.0,124860.7499837838,1.601784388016049e-05,9.842965064358618e-05,9.842965064358618e-05,1.601784388016049e-05,1.601784388016049e-05,1.601784388016049e-05,1.601784388016049e-05,1.601784388016049e-05,1.601784388016049e-05,1.601784388016049e-05,1.601784388016049e-05,1.601784388016049e-05,0.0,0.0,0.0
30.0,2778.359998026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4117.899998758,0.00024284222547939728,0.00024284222547939728,0.00024284222547939728,0.00024284222547939728,0.00024284222547939728,0.00024284222547939728,0.00024284222547939728,0.00024284222547939728,0.00024284222547939728,0.00024284222547939728,0.00024284222547939728,0.0,0.0,0.0,0.0
