n_sector,addetti_ul,4,12,23,24,25,28,33,40,43,44,50,52,72,76,84,91,100
3.0,1303.84999681,0.003067837565507077,0.003067837565507077,0.003067837565507077,0.003067837565507077,0.003067837565507077,0.003067837565507077,0.003067837565507077,0.003067837565507077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003067837565507077
4.0,37030.589902249,1.0801880581862049e-05,0.00018066144848515343,0.00018066144848515343,0.00018066144848515343,1.0801880581862049e-05,1.0801880581862049e-05,1.0801880581862049e-05,1.0801880581862049e-05,1.0801880581862049e-05,1.0801880581862049e-05,1.0801880581862049e-05,1.0801880581862049e-05,1.0801880581862049e-05,1.0801880581862049e-05,0.0,0.0,0.00018066144848515343
5.0,23366.890029817,0.00025677357972514876,0.00025677357972514876,0.00025677357972514876,0.00025677357972514876,0.00025677357972514876,0.00025677357972514876,0.00025677357972514876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025677357972514876
6.0,7845.680010779,0.0012694884301062731,0.0012694884301062731,0.0012694884301062731,0.0012694884301062731,0.0012694884301062731,0.0012694884301062731,0.0012694884301062731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012694884301062731
7.0,5191.0799824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,5774.380002035,0.0008658938272572824,0.0008658938272572824,0.0008658938272572824,0.0008658938272572824,0.0008658938272572824,0.0008658938272572824,0.0008658938272572824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008658938272572824
9.0,1478.1200075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10290.61996615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2794.5700268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,23439.450051497,2.1331558500796256e-05,2.1331558500796256e-05,2.1331558500796256e-05,2.1331558500796256e-05,2.1331558500796256e-05,2.1331558500796256e-05,2.1331558500796256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1331558500796256e-05
13.0,9362.89000146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8247.40003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,55429.919997206,0.00031769845601234225,0.00031769845601234225,0.00031769845601234225,0.00031769845601234225,0.00031769845601234225,0.00031769845601234225,0.00031769845601234225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031769845601234225
16.0,7556.090024659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,10952.639993016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,54760.149831302,0.00020306737681063803,0.00020306737681063803,0.00020306737681063803,0.00020306737681063803,0.00020306737681063803,0.00020306737681063803,0.00020306737681063803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020306737681063803
19.0,49913.979789838,0.002710062402748732,0.002710062402748732,0.002710062402748732,0.002710062402748732,0.002710062402748732,0.002710062402748732,0.002710062402748732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002710062402748732
20.0,12684.850070080001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,16031.109944222999,0.0003848766630300251,0.0003848766630300251,0.0003848766630300251,0.0003848766630300251,0.0003848766630300251,0.0003848766630300251,0.0003848766630300251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003848766630300251
22.0,12364.420008403,0.0008087722669728048,0.0008087722669728048,0.0008087722669728048,0.0008087722669728048,0.0008087722669728048,0.0008087722669728048,0.0008087722669728048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008087722669728048
23.0,6863.029987883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2547.529976048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,11154.399979377,0.00020171412215448168,0.0007172057676603793,0.0007172057676603793,0.0007172057676603793,0.00020171412215448168,0.00020171412215448168,0.00020171412215448168,0.00020171412215448168,0.00020171412215448168,0.00020171412215448168,0.00020171412215448168,0.00020171412215448168,0.00020171412215448168,0.00020171412215448168,0.0,0.0,0.0007172057676603793
26.0,101278.919964499,0.0008107313726171426,0.0008107313726171426,0.0008107313726171426,0.0008107313726171426,0.0008107313726171426,0.0008107313726171426,0.0008107313726171426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008107313726171426
