n_sector,addetti_ul,4,40,44,72,74,78,80,84,91
3.0,1094.0000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29607.870006608602,0.0007521648870732424,0.0007521648870732424,0.0007521648870732424,0.0007521648870732424,0.0,0.0,0.0,0.0,0.0
5.0,22787.469972316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,4035.4799971270004,0.0033155907375394477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1665.61001285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2851.1700076069997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,517.049999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1648.1899894199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,649.6599992199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,4002.339979751,0.004972091351729207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,6470.2999899060005,0.0010385916897954568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,11622.33000693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,16826.029997376998,0.0007446795353362198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,627.550000551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1555.839988297,0.0014075998280498898,0.0014075998280498898,0.0014075998280498898,0.0014075998280498898,0.0,0.0,0.0,0.0,0.0
18.0,7562.74003447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,6374.159930399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,5114.81996367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,10136.190017772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,8334.88001146,0.00011997773196795338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,4055.7499959740003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1850.140013158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,11899.209989113,0.003419554662639679,0.003419554662639679,0.003419554662639679,0.003419554662639679,0.0,0.0,0.0,0.0,0.0
26.0,74472.30995798399,0.0012326729203349807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,207272.3199667198,0.0015375907392321914,0.0015375907392321914,0.0015375907392321914,0.0015375907392321914,2.8947425304851974e-05,2.8947425304851974e-05,2.8947425304851974e-05,2.8947425304851974e-05,2.8947425304851974e-05
28.0,50679.959846356,0.0005005923421587745,0.0005005923421587745,0.0005005923421587745,0.0004808606769595192,9.35280890981372e-05,9.35280890981372e-05,9.35280890981372e-05,9.35280890981372e-05,0.0
29.0,89535.890351531,0.004178994602286903,0.004178994602286903,0.004178994602286903,0.004178994602286903,1.1168705600333608e-05,0.0,0.0,0.0,0.0
30.0,2018.8799989190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,3269.7899799549996,0.0003180632414851039,0.0003180632414851039,0.0003180632414851039,0.0003180632414851039,0.0,0.0,0.0,0.0,0.0
32.0,11897.189991532,0.0003782405764052639,0.0003782405764052639,0.0003782405764052639,0.0003782405764052639,0.0,0.0,0.0,0.0,0.0
33.0,20523.319990496,0.00024362530050281412,0.00024362530050281412,0.00024362530050281412,0.00024362530050281412,0.0,0.0,0.0,0.0,0.0
34.0,6667.860003099,0.00022495973210338096,0.00022495973210338096,0.00022495973210338096,0.00022495973210338096,0.0,0.0,0.0,0.0,0.0
35.0,47027.1699870468,0.0004518664424385545,0.0004518664424385545,0.00043060213926497546,0.00043060213926497546,0.0,0.0,0.0,0.0,0.0
36.0,1306.059997716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,10791.530007365,0.00044016001408124907,0.00044016001408124907,0.0003474947479588808,0.0003474947479588808,0.0,0.0,0.0,0.0,0.0
38.0,57719.429955721804,0.0012446415363961578,0.0012446415363961578,0.0012446415363961578,0.0012446415363961578,0.0,0.0,0.0,0.0,0.0
40.0,4640.100007134,0.00041378418935972576,0.00041378418935972576,0.00041378418935972576,0.00041378418935972576,0.0,0.0,0.0,0.0,0.0
41.0,53366.8100219938,0.000624732862714855,0.000624732862714855,0.000624732862714855,0.000624732862714855,0.000624732862714855,0.000624732862714855,1.8738238234360925e-05,0.0,0.0
42.0,9191.400000462,0.0008888743934100724,0.0008888743934100724,0.0008888743934100724,0.0008888743934100724,0.0,0.0,0.0,0.0,0.0
43.0,28242.62002757,0.0009666241968114209,0.0009666241968114209,0.0009666241968114209,0.0009666241968114209,0.0,0.0,0.0,0.0,0.0
