n_sector,addetti_ul,4,23,24,25,28,40,42,43,72,74,76,91
3.0,31.8299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1014.1199946700001,0.009831183540804055,0.016674555268484378,0.016674555268484378,0.009831183540804055,0.009831183540804055,0.009831183540804055,0.0029582298108383276,0.0029582298108383276,0.0029582298108383276,0.0029582298108383276,0.0029582298108383276,0.0
5.0,79.81000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,404.009997468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,124.19000193000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,7.3900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,14.530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,97.1500019,0.010293360580984198,0.010293360580984198,0.010293360580984198,0.010293360580984198,0.010293360580984198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,162.660001,0.018443378713615035,0.018443378713615035,0.018443378713615035,0.018443378713615035,0.018443378713615035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1268.1399900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,508.9699987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,76.80000079999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,78.729998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,45.02000097,0.13105286479073125,0.13105286479073125,0.13105286479073125,0.13105286479073125,0.13105286479073125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,376.1899999,0.011456976265040799,0.011456976265040799,0.011456976265040799,0.011456976265040799,0.011456976265040799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.4300001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,252.01999819,0.03836997130961688,0.03836997130961688,0.03836997130961688,0.03836997130961688,0.03836997130961688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,182.2299988,0.005487570688608268,0.005487570688608268,0.005487570688608268,0.005487570688608268,0.005487570688608268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,680.5900006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,15.25999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,310.77999977999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,4581.930005838,0.04199976932314665,0.04199976932314665,0.04199976932314665,0.04199976932314665,0.04199976932314665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,6569.240013689,0.002641097016374195,0.014712508630922369,0.002641097016374195,0.002641097016374195,0.002641097016374195,0.002641097016374195,0.002641097016374195,0.002641097016374195,0.0022848914438690195,0.0012847757248041936,0.0012847757248041936,0.0012847757248041936
28.0,3195.47998271,0.0,0.0006258840646230098,0.0006258840646230098,0.0006258840646230098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,7815.1299994480005,0.0019116764021910378,0.003168213401664317,0.003168213401664317,0.0019116764021910378,0.0019116764021910378,0.0019116764021910378,0.0019116764021910378,0.001554676582585086,0.001554676582585086,0.0009878274322430056,0.0,0.0
30.0,106.6299995,0.0,0.00937822380839456,0.00937822380839456,0.00937822380839456,0.00937822380839456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,88.6400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,1292.019988669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,965.2300003309999,0.0,0.000518011251026738,0.000518011251026738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,978.40000029,0.0020441537197538793,0.006132461159261637,0.006132461159261637,0.0020441537197538793,0.0020441537197538793,0.0020441537197538793,0.0020441537197538793,0.0020441537197538793,0.0020441537197538793,0.0,0.0,0.0
35.0,2108.420000158,0.0012663511159066582,0.0022149287237125622,0.0022149287237125622,0.0012663511159066582,0.0012663511159066582,0.0012663511159066582,0.000792062312003706,0.000792062312003706,0.000792062312003706,0.0,0.0,0.0
36.0,61.679998940000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,515.779999688,0.0038776222443867893,0.005816433366580184,0.005816433366580184,0.0038776222443867893,0.0038776222443867893,0.0038776222443867893,0.0,0.0,0.0,0.0,0.0,0.0
38.0,2701.019990038,0.0069788450916776846,0.012176881408248031,0.012176881408248031,0.0069788450916776846,0.0069788450916776846,0.0069788450916776846,0.006608614584799454,0.006608614584799454,0.006608614584799454,0.00148092202751292,0.00148092202751292,0.0
40.0,674.50000203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
