ateco_ul_2007,ateco_sector,n_sector,hazus_sector,ING_sector,addetti_ul
8110,Attività estrattiva,3.0,IND4,na,196.1899991
8120,Attività estrattiva,3.0,IND4,na,44.9899998
8990,Attività estrattiva,3.0,IND4,na,11.309999900000001
9100,Attività estrattiva,3.0,IND4,na,3.5899999
10110,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,76.51000123
10130,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,62.9499998
10200,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,205.75000269999998
10320,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,2.0
10390,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,328.8199986
10411,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,632.0799915399999
10412,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,23.3
10413,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,77.61000100000001
10511,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,121.0199999
10512,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,125.9700018
10520,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,63.030000901
10611,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,11.34000029
10612,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,7.6100001
10614,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,88.05999948
10711,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,4784.939995457
10712,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,506.43999427
10720,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,363.91999868
10730,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,809.48999893
10820,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,114.9200013
10830,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,297.97000372
10840,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,172.7100008
10850,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,287.60999869
10860,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,10.9100003
10890,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,357.6
10920,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,4.0
11010,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,19.35999958
11021,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,28.47999998
11050,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,27.4699998
11070,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,45.010000000000005
13100,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,1.0
13200,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,5.76999998
13300,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,15.8900001
13910,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,5.0
13921,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,81.280000498
13922,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,155.56999912
13940,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,16.1399999
13950,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,0.0
13962,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,42.55999998
13991,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,26.179999941
13992,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,2.0
14110,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,9.7399999
14120,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,9.940000099999999
14131,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,126.86999965
14132,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,161.8399995
14140,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,105.35000047000001
14191,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,41.29999977
14192,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,44.250000101
14200,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,23.96000002
14390,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,84.3499992
15120,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,47.75
15201,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,9.5700001
15202,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,5.05
16100,Industria del legno,6.0,IND1,IND_LG,183.4300005
16210,Industria del legno,6.0,IND1,IND_LG,3.0
16231,Industria del legno,6.0,IND1,IND_LG,560.96999981
16232,Industria del legno,6.0,IND1,IND_LG,361.48000062
16240,Industria del legno,6.0,IND1,IND_LG,51.0100002
