ateco_ul_2007,ateco_sector,n_sector,hazus_sector,ING_sector,addetti_ul
6100,Attività estrattiva,3.0,IND4,na,4.0799999
6200,Attività estrattiva,3.0,IND4,na,20.0
8110,Attività estrattiva,3.0,IND4,na,592.24000019
8120,Attività estrattiva,3.0,IND4,na,282.92000011
8930,Attività estrattiva,3.0,IND4,na,116.37
8990,Attività estrattiva,3.0,IND4,na,42.5099998
9100,Attività estrattiva,3.0,IND4,na,15.37
9900,Attività estrattiva,3.0,IND4,na,20.5100011
10110,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,663.8500041
10130,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,140.6700003
10200,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,432.4699944
10310,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,11.680000099999999
10320,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,40.78000095
10390,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,3784.7300074199998
10411,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,1824.260002058
10412,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,209.15999656
10413,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,16.690000003999998
10511,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,124.4299992
10512,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,3376.34000914
10520,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,346.8500015
10611,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,455.340002498
10612,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,21.15000001
10614,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,103.8399979
10711,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,9078.610000073
10712,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,1308.80000287
10720,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,854.28000079
10730,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,1933.3999984700001
10810,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,115.02
10820,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,188.9500014
10830,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,433.0100001
10840,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,37.1800001
10850,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,230.44000051
10860,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,245.9799995
10890,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,587.199998609
10910,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,206.3299993
10920,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,45.58
11010,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,100.82000001
11021,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,2166.3799889366
11022,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,36.58999979
11040,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,19.11
11050,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,406.49999971
11070,"Industrie alimentari, delle bevande e del tabacco",4.0,IND3,IND_LG,61.4500003
13100,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,15.70999991
13200,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,376.45000383
13300,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,345.80999929
13910,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,191.73000082000001
13921,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,480.11000213
13922,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,425.48999898
13940,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,111.62999977999999
13950,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,95.2199991
13961,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,90.6699989
13962,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,257.73999721
13991,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,325.270003028
13992,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,44.7399999
13999,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,18.39999999
14110,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,23.4200001
14120,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,59.40999992
14131,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,7919.179984589
14132,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,604.28000278
14140,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,2811.989993569
14191,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,1141.18999524
